       kæē   kaeē
       kæī   kaeī
       kæŋ   kaeng
       kæō   kaeō
       kæœ   kaeoe
       kæū   kaeū
       kæȧ   kaeai
       kæȯ   kaeoi
       köe   koue
       köf   kouwh
       köh   kouh
       köi   koui
       kök   kouk
       köm   koum
       kön   koun
       köo   kouo
       köp   koup
       köu   kouu
       köw   kouw
       köä   kouau
       köå   kouao
       köæ   kouae
       köö   kouou
       köā   kouā
       köē   kouē
       köī   kouī
       köŋ   koung
       köō   kouō
       köœ   kouoe
       köū   kouū
       köȧ   kouai
       köȯ   kouoi
       kāa   kāa
       kāä   kāau
       kāå   kāao
       kāæ   kāae
       kāö   kāou
       kāā   kāā
       kāē   kāē
       kāī   kāī
       kāō   kāō
       kāœ   kāoe
       kāū   kāū
       kāȧ   kāai
       kāȯ   kāoi
       kēa   kēa
       kēe   kēe
       kēf   kēwh
       kēi   kēi
       kēk   kēk
       kēo   kēo
       kēp   kēp
       kēr   kēr
       kēu   kēu
       kēw   kēw
       kēä   kēau
       kēå   kēao
       kēæ   kēae
       kēö   kēou
       kēā   kēā
       kēē   kēē
       kēī   kēī
       kēō   kēō
       kēœ   kēoe
       kēū   kēū
       kēȧ   kēai
       kēȯ   kēoi
       kīe   kīe
       kīf   kīwh
       kīm   kīm
       kīn   kīn
       kīo   kīo
       kīp   kīp
       kīu   kīu
       kīä   kīau
       kīå   kīao
       kīæ   kīae
       kīö   kīou
       kīā   kīā
       kīē   kīē
       kīī   kīī
       kīō   kīō
       kīœ   kīoe
       kīū   kīū
       kīȧ   kīai
       kīȯ   kīoi
       kōe   kōe
       kōi   kōi
       kōo   kōo
       kōu   kōu
       kōw   kōw
       kōå   kōao
       kōæ   kōae
       kōö   kōou
       kōā   kōā
       kōē   kōē
       kōī   kōī
       kōō   kōō
       kōœ   kōoe
       kōū   kōū
       kōȧ   kōai
       kōȯ   kōoi
       kœa   koea
       kœe   koee
       kœf   koewh
       kœh   koeh
       kœi   koei
       kœk   koek
       kœm   koem
       kœn   koen
       kœo   koeo
       kœp   koep
       kœr   koer
       kœt   koet
       kœu   koeu
       kœw   koew
       kœä   koeau
       kœå   koeao
       kœæ   koeae
       kœö   koeou
       kœā   koeā
       kœē   koeē
       kœī   koeī
       kœŋ   koeng
       kœō   koeō
       kœœ   koeoe
       kœū   koeū
       kœȧ   koeai
       kœȯ   koeoi
       kūe   kūe
       kūf   kūwh
       kūh   kūh
       kūn   kūn
       kūo   kūo
       kūt   kūt
       kūu   kūu
       kūw   kūw
       kūä   kūau
       kūå   kūao
       kūæ   kūae
       kūö   kūou
       kūā   kūā
       kūē   kūē
       kūī   kūī
       kūŋ   kūng
       kūō   kūō
       kūœ   kūoe
       kūū   kūū
       kūȧ   kūai
       kūȯ   kūoi
       kȧe   kaie
       kȧi   kaii
       kȧo   kaio
       kȧu   kaiu
       kȧä   kaiau
       kȧå   kaiao
       kȧæ   kaiae
       kȧö   kaiou
       kȧē   kaiē
       kȧī   kaiī
       kȧō   kaiō
       kȧœ   kaioe
       kȧȧ   kaiai
       kȧȯ   kaioi
       kȯe   koie
       kȯf   koiwh
       kȯh   koih
       kȯi   koii
       kȯm   koim
       kȯp   koip
       kȯu   koiu
       kȯw   koiw
       kȯä   koiau
       kȯå   koiao
       kȯæ   koiae
       kȯö   koiou
       kȯā   koiā
       kȯē   koiē
       kȯī   koiī
       kȯŋ   koing
       kȯō   koiō
       kȯœ   koioe
       kȯū   koiū
       kȯȧ   koiai
       kȯȯ   koioi
       mae   mae
       maf   mawh
       mai   mai
       mao   mao
       mau   mau
       maä   maau
       maå   maao
       maæ   maae
       maö   maou
       maā   maā
       maē   maē
       maī   maī
       maœ   maoe
       maū   maū
       maȧ   maai
       maȯ   maoi
       mee   mee
       mef   mewh
       meu   meu
       mew   mew
       meä   meau
       meå   meao
       meæ   meae
       meö   meou
       meā   meā
       meē   meē
       meī   meī
       meŋ   meng
       meō   meō
       meœ   meoe
       meū   meū
       meȧ   meai
       meȯ   meoi
       mie   mie
       mif   miwh
       mii   mii
       miu   miu
       miw   miw
       miä   miau
       miå   miao
       miæ   miae
       miö   miou
       miā   miā
       miē   miē
       miī   miī
       miō   miō
       miœ   mioe
       miū   miū
       miȧ   miai
       miȯ   mioi
       moe   moe
       mof   mowh
       moi   moi
       mou   mou
       mow   mow
       moä   moau
       moå   moao
       moæ   moae
       moö   moou
       moā   moā
       moē   moē
       moī   moī
       moō   moō
       moœ   mooe
       moū   moū
       moȧ   moai
       moȯ   mooi
       muf   muwh
       muh   muh
       mum   mum
       mun   mun
       muo   muo
       muu   muu
       muw   muw
       muä   muau
       muå   muao
       muæ   muae
       muö   muou
       muē   muē
       muī   muī
       muŋ   mung
       muō   muō
       muœ   muoe
       muū   muū
       muȧ   muai
       muȯ   muoi
       mäe   maue
       mäf   mauwh
       mäo   mauo
       mäu   mauu
       mäw   mauw
       mää   mauau
       mäå   mauao
       mäæ   mauae
       mäö   mauou
       mäā   mauā
       mäē   mauē
       mäō   mauō
       mäœ   mauoe
       mäū   mauū
       mäȧ   mauai
       mäȯ   mauoi
       måe   maoe
       måf   maowh
       måi   maoi
       måk   maok
       mån   maon
       måo   maoo
       måp   maop
       måt   maot
       måu   maou
       måw   maow
       måä   maoau
       måå   maoao
       måæ   maoae
       måö   maoou
       måā   maoā
       måē   maoē
       måī   maoī
       måŋ   maong
       måō   maoō
       måœ   maooe
       måū   maoū
       måȧ   maoai
       måȯ   maooi
       mæe   maee
       mæf   maewh
       mæh   maeh
       mæi   maei
       mæk   maek
       mæm   maem
       mæn   maen
       mæo   maeo
       mæp   maep
       mæt   maet
       mæu   maeu
       mæw   maew
       mæä   maeau
       mæå   maeao
       mææ   maeae
       mæö   maeou
       mæā   maeā
       mæē   maeē
       mæī   maeī
       mæŋ   maeng
       mæō   maeō
       mæœ   maeoe
       mæū   maeū
       mæȧ   maeai
       mæȯ   maeoi
       möa   moua
       möe   moue
       möf   mouwh
       möh   mouh
       möi   moui
       mök   mouk
       möm   moum
       mön   moun
       möo   mouo
       möp   moup
       mör   mour
       möu   mouu
       möw   mouw
       möä   mouau
       möå   mouao
       möæ   mouae
       möö   mouou
       möā   mouā
       möē   mouē
       möī   mouī
       möŋ   moung
       möō   mouō
       möœ   mouoe
       möū   mouū
       möȧ   mouai
       möȯ   mouoi
       māa   māa
       māp   māp
       māw   māw
       māä   māau
       māå   māao
       māæ   māae
       māö   māou
       māā   māā
       māē   māē
       māī   māī
       māō   māō
       māœ   māoe
       māū   māū
       māȧ   māai
       māȯ   māoi
       mēa   mēa
       mēe   mēe
       mēf   mēwh
       mēh   mēh
       mēi   mēi
       mēk   mēk
       mēm   mēm
       mēo   mēo
       mēp   mēp
       mēt   mēt
       mēu   mēu
       mēw   mēw
       mēä   mēau
       mēå   mēao
       mēæ   mēae
       mēö   mēou
       mēā   mēā
       mēē   mēē
       mēī   mēī
       mēŋ   mēng
       mēō   mēō
       mēœ   mēoe
       mēū   mēū
       mēȧ   mēai
       mēȯ   mēoi
       mīa   mīa
       mīe   mīe
       mīf   mīwh
       mīi   mīi
       mīk   mīk
       mīm   mīm
       mīn   mīn
       mīo   mīo
       mīp   mīp
       mīt   mīt
       mīu   mīu
       mīw   mīw
       mīä   mīau
       mīå   mīao
       mīæ   mīae
       mīö   mīou
       mīā   mīā
       mīē   mīē
       mīī   mīī
       mīŋ   mīng
       mīō   mīō
       mīœ   mīoe
       mīū   mīū
       mīȧ   mīai
       mīȯ   mīoi
       mōa   mōa
       mōe   mōe
       mōi   mōi
       mōo   mōo
       mōu   mōu
       mōw   mōw
       mōä   mōau
       mōå   mōao
       mōæ   mōae
       mōö   mōou
       mōā   mōā
       mōē   mōē
       mōī   mōī
       mōŋ   mōng
       mōō   mōō
       mōœ   mōoe
       mōū   mōū
       mōȧ   mōai
       mōȯ   mōoi
       mœe   moee
       mœf   moewh
       mœi   moei
       mœk   moek
       mœm   moem
       mœn   moen
       mœo   moeo
       mœp   moep
       mœu   moeu
       mœw   moew
       mœä   moeau
       mœå   moeao
       mœæ   moeae
       mœö   moeou
       mœā   moeā
       mœē   moeē
       mœī   moeī
       mœō   moeō
       mœœ   moeoe
       mœū   moeū
       mœȧ   moeai
       mœȯ   moeoi
       mūa   mūa
       mūe   mūe
       mūf   mūwh
       mūh   mūh
       mūi   mūi
       mūk   mūk
       mūm   mūm
       mūn   mūn
       mūo   mūo
       mūp   mūp
       mūt   mūt
       mūu   mūu
       mūw   mūw
       mūä   mūau
       mūå   mūao
       mūæ   mūae
       mūö   mūou
       mūā   mūā
       mūē   mūē
       mūī   mūī
       mūŋ   mūng
       mūō   mūō
       mūœ   mūoe
       mūū   mūū
       mūȧ   mūai
       mūȯ   mūoi
       mȧe   maie
       mȧf   maiwh
       mȧi   maii
       mȧm   maim
       mȧo   maio
       mȧu   maiu
       mȧä   maiau
       mȧæ   maiae
       mȧö   maiou
       mȧā   maiā
       mȧē   maiē
       mȧī   maiī
       mȧŋ   maing
       mȧō   maiō
       mȧœ   maioe
       mȧū   maiū
       mȧȧ   maiai
       mȧȯ   maioi
       mȯa   moia
       mȯe   moie
       mȯf   moiwh
       mȯh   moih
       mȯi   moii
       mȯk   moik
       mȯm   moim
       mȯn   moin
       mȯo   moio
       mȯp   moip
       mȯr   moir
       mȯt   moit
       mȯu   moiu
       mȯw   moiw
       mȯä   moiau
       mȯå   moiao
       mȯæ   moiae
       mȯö   moiou
       mȯā   moiā
       mȯē   moiē
       mȯī   moiī
       mȯŋ   moing
       mȯō   moiō
       mȯœ   moioe
       mȯū   moiū
       mȯȧ   moiai
       mȯȯ   moioi
       nae   nae
       naf   nawh
       nai   nai
       nao   nao
       nau   nau
       naä   naau
       naå   naao
       naæ   naae
       naö   naou
       naā   naā
       naē   naē
       naī   naī
       naō   naō
       naœ   naoe
       naū   naū
       naȧ   naai
       naȯ   naoi
       nee   nee
       nef   newh
       neä   neau
       neå   neao
       neæ   neae
       neö   neou
       neā   neā
       neē   neē
       neī   neī
       neō   neō
       neœ   neoe
       neū   neū
       neȧ   neai
       neȯ   neoi
       nii   nii
       nir   nir
       niä   niau
       niæ   niae
       niö   niou
       niā   niā
       niē   niē
       niī   niī
       niō   niō
       niœ   nioe
       niū   niū
       niȯ   nioi
       noe   noe
       nof   nowh
       noi   noi
       noo   noo
       nou   nou
       now   now
       noä   noau
       noå   noao
       noæ   noae
       noö   noou
       noā   noā
       noē   noē
       noī   noī
       noō   noō
       noœ   nooe
       noū   noū
       noȯ   nooi
       nuo   nuo
       nup   nup
       nur   nur
       nuu   nuu
       nuw   nuw
       nuä   nuau
       nuæ   nuae
       nuö   nuou
       nuā   nuā
       nuē   nuē
       nuī   nuī
       nuō   nuō
       nuœ   nuoe
       nuū   nuū
       nuȧ   nuai
       nuȯ   nuoi
       näa   naua
       näe   naue
       näf   nauwh
       näh   nauh
       näk   nauk
       näm   naum
       näo   nauo
       näp   naup
       näu   nauu
       näw   nauw
       nää   nauau
       näå   nauao
       näæ   nauae
       näö   nauou
       näā   nauā
       näē   nauē
       näī   nauī
       näō   nauō
       näœ   nauoe
       näū   nauū
       näȧ   nauai
       näȯ   nauoi
       nåa   naoa
       nåe   naoe
       nåf   naowh
       nåh   naoh
       nåi   naoi
       nåk   naok
       nåm   naom
       nån   naon
       nåo   naoo
       nåp   naop
       når   naor
       nåu   naou
       nåw   naow
       nåä   naoau
       nåå   naoao
       nåæ   naoae
       nåö   naoou
       nåā   naoā
       nåē   naoē
       nåī   naoī
       nåō   naoō
       nåœ   naooe
       nåū   naoū
       nåȧ   naoai
       nåȯ   naooi
       næa   naea
       næe   naee
       næf   naewh
       næh   naeh
       næi   naei
       næk   naek
       næm   naem
       næn   naen
       næo   naeo
       næp   naep
       nær   naer
       næt   naet
       næu   naeu
       næw   naew
       næä   naeau
       næå   naeao
       nææ   naeae
       næö   naeou
       næā   naeā
       næē   naeē
       næī   naeī
       næŋ   naeng
       næō   naeō
       næœ   naeoe
       næū   naeū
       næȧ   naeai
       næȯ   naeoi
       nöa   noua
       nöe   noue
       nöf   nouwh
       nöh   nouh
       nöi   noui
       nök   nouk
       nön   noun
       nöo   nouo
       nöp   noup
       nör   nour
       nöt   nout
       nöu   nouu
       nöw   nouw
       nöä   nouau
       nöå   nouao
       nöæ   nouae
       nöö   nouou
       nöā   nouā
       nöē   nouē
       nöī   nouī
       nöŋ   noung
       nöō   nouō
       nöœ   nouoe
       nöū   nouū
       nöȧ   nouai
       nöȯ   nouoi
       nāa   nāa
       nāe   nāe
       nāf   nāwh
       nāh   nāh
       nāk   nāk
       nāo   nāo
       nāp   nāp
       nār   nār
       nāt   nāt
       nāä   nāau
       nāå   nāao
       nāæ   nāae
       nāö   nāou
       nāā   nāā
       nāē   nāē
       nāī   nāī
       nāŋ   nāng
       nāō   nāō
       nāœ   nāoe
       nāū   nāū
       nāȧ   nāai
       nāȯ   nāoi
       nēa   nēa
       nēe   nēe
       nēf   nēwh
       nēh   nēh
       nēi   nēi
       nēk   nēk
       nēm   nēm
       nēn   nēn
       nēo   nēo
       nēp   nēp
       nēr   nēr
       nēt   nēt
       nēu   nēu
       nēw   nēw
       nēä   nēau
       nēå   nēao
       nēæ   nēae
       nēö   nēou
       nēā   nēā
       nēē   nēē
       nēī   nēī
       nēŋ   nēng
       nēō   nēō
       nēœ   nēoe
       nēū   nēū
       nēȧ   nēai
       nēȯ   nēoi
       nīa   nīa
       nīe   nīe
       nīf   nīwh
       nīi   nīi
       nīk   nīk
       nīm   nīm
       nīn   nīn
       nīo   nīo
       nīp   nīp
       nīr   nīr
       nīt   nīt
       nīu   nīu
       nīw   nīw
       nīä   nīau
       nīå   nīao
       nīæ   nīae
       nīö   nīou
       nīā   nīā
       nīē   nīē
       nīī   nīī
       nīŋ   nīng
       nīō   nīō
       nīœ   nīoe
       nīū   nīū
       nīȧ   nīai
       nīȯ   nīoi
       nōa   nōa
       nōe   nōe
       nōf   nōwh
       nōi   nōi
       nōk   nōk
       nōm   nōm
       nōo   nōo
       nōr   nōr
       nōu   nōu
       nōä   nōau
       nōå   nōao
       nōæ   nōae
       nōö   nōou
       nōā   nōā
       nōē   nōē
       nōī   nōī
       nōŋ   nōng
       nōō   nōō
       nōœ   nōoe
       nōū   nōū
       nōȧ   nōai
       nōȯ   nōoi
       nœa   noea
       nœe   noee
       nœf   noewh
       nœh   noeh
       nœi   noei
       nœk   noek
       nœn   noen
       nœo   noeo
       nœp   noep
       nœr   noer
       nœt   noet
       nœu   noeu
       nœw   noew
       nœä   noeau
       nœå   noeao
       nœæ   noeae
       nœö   noeou
       nœā   noeā
       nœē   noeē
       nœī   noeī
       nœŋ   noeng
       nœō   noeō
       nœœ   noeoe
       nœū   noeū
       nœȧ   noeai
       nœȯ   noeoi
       nūa   nūa
       nūe   nūe
       nūf   nūwh
       nūh   nūh
       nūi   nūi
       nūm   nūm
       nūn   nūn
       nūo   nūo
       nūr   nūr
       nūt   nūt
       nūu   nūu
       nūw   nūw
       nūä   nūau
       nūå   nūao
       nūæ   nūae
       nūö   nūou
       nūā   nūā
       nūē   nūē
       nūī   nūī
       nūŋ   nūng
       nūō   nūō
       nūœ   nūoe
       nūū   nūū
       nūȧ   nūai
       nūȯ   nūoi
       nȧe   naie
       nȧf   naiwh
       nȧh   naih
       nȧi   naii
       nȧk   naik
       nȧm   naim
       nȧn   nain
       nȧo   naio
       nȧp   naip
       nȧr   nair
       nȧt   nait
       nȧu   naiu
       nȧw   naiw
       nȧä   naiau
       nȧå   naiao
       nȧæ   naiae
       nȧö   naiou
       nȧā   naiā
       nȧē   naiē
       nȧī   naiī
       nȧŋ   naing
       nȧō   naiō
       nȧœ   naioe
       nȧū   naiū
       nȧȧ   naiai
       nȧȯ   naioi
       nȯa   noia
       nȯe   noie
       nȯf   noiwh
       nȯh   noih
       nȯi   noii
       nȯk   noik
       nȯm   noim
       nȯo   noio
       nȯp   noip
       nȯr   noir
       nȯt   noit
       nȯu   noiu
       nȯw   noiw
       nȯä   noiau
       nȯå   noiao
       nȯæ   noiae
       nȯö   noiou
       nȯā   noiā
       nȯē   noiē
       nȯī   noiī
       nȯŋ   noing
       nȯō   noiō
       nȯœ   noioe
       nȯū   noiū
       nȯȧ   noiai
       nȯȯ   noioi
       oae   oae
       oaf   oawh
       oai   oai
       oao   oao
       oap   oap
       oau   oau
       oaw   oaw
       oaä   oaau
       oaå   oaao
       oaæ   oaae
       oaö   oaou
       oaā   oaā
       oaē   oaē
       oaī   oaī
       oaō   oaō
       oaœ   oaoe
       oaū   oaū
       oaȧ   oaai
       oaȯ   oaoi
       oea   oea
       oee   oee
       oef   oewh
       oeh   oeh
       oei   oei
       oek   oek
       oem   oem
       oen   oen
       oeo   oeo
       oep   oep
       oer   oer
       oet   oet
       oeu   oeu
       oew   oew
       oeä   oeau
       oeå   oeao
       oeæ   oeae
       oeö   oeou
       oeā   oeā
       oeē   oeē
       oeī   oeī
       oeŋ   oeng
       oeō   oeō
       oeœ   oeoe
       oeū   oeū
       oeȧ   oeai
       oeȯ   oeoi
       ofu   owhu
       ofä   owhau
       ofå   owhao
       ofæ   owhae
       ofö   owhou
       ofē   owhē
       ofī   owhī
       ofō   owhō
       ofœ   owhoe
       ofū   owhū
       ofȯ   owhoi
       ohä   ohau
       ohå   ohao
       ohā   ohā
       ohē   ohē
       ohī   ohī
       ohō   ohō
       ohœ   ohoe
       oia   oia
       oie   oie
       oif   oiwh
       oih   oih
       oii   oii
       oik   oik
       oim   oim
       oin   oin
       oio   oio
       oip   oip
       oir   oir
       oit   oit
       oiu   oiu
       oiw   oiw
       oiä   oiau
       oiå   oiao
       oiæ   oiae
       oiö   oiou
       oiā   oiā
       oiē   oiē
       oiī   oiī
       oiŋ   oing
       oiō   oiō
       oiœ   oioe
       oiū   oiū
       oiȧ   oiai
       oiȯ   oioi
       okæ   okae
       okö   okou
       okā   okā
       okē   okē
       okō   okō
       okœ   okoe
       okū   okū
       omu   omu
       omå   omao
       omö   omou
       omē   omē
       omī   omī
       omū   omū
       omȯ   omoi
       onä   onau
       onå   onao
       onæ   onae
       onö   onou
       onē   onē
       onō   onō
       onœ   onoe
       onū   onū
       onȯ   onoi
       ooa   ooa
       ooe   ooe
       oof   oowh
       ooi   ooi
       ooo   ooo
       oou   oou
       oow   oow
       ooä   ooau
       ooå   ooao
       ooæ   ooae
       ooö   ooou
       ooā   ooā
       ooē   ooē
       ooī   ooī
       ooŋ   oong
       ooō   ooō
       ooœ   oooe
       ooū   ooū
       ooȧ   ooai
       ooȯ   oooi
       opä   opau
       opå   opao
       opö   opou
       opā   opā
       opē   opē
       opī   opī
       opō   opō
       opœ   opoe
       opū   opū
       opȧ   opai
       opȯ   opoi
       oræ   orae
       orē   orē
       orœ   oroe
       orū   orū
       orȧ   orai
       otå   otao
       otö   otou
       otā   otā
       otē   otē
       otī   otī
       otō   otō
       otœ   otoe
       otū   otū
       otȯ   otoi
       oua   oua
       oue   oue
       ouf   ouwh
       ouh   ouh
       oui   oui
       ouk   ouk
       oum   oum
       oun   oun
       ouo   ouo
       oup   oup
       our   our
       out   out
       ouu   ouu
       ouw   ouw
       ouä   ouau
       ouå   ouao
       ouæ   ouae
       ouö   ouou
       ouā   ouā
       ouē   ouē
       ouī   ouī
       ouŋ   oung
       ouō   ouō
       ouœ   ouoe
       ouū   ouū
       ouȧ   ouai
       ouȯ   ouoi
       owo   owo
       owu   owu
       owä   owau
       owå   owao
       owö   owou
       owā   owā
       owē   owē
       owī   owī
       owō   owō
       owœ   owoe
       owū   owū
       owȯ   owoi
       oäa   oaua
       oäe   oaue
       oäf   oauwh
       oäh   oauh
       oäi   oaui
       oäk   oauk
       oäm   oaum
       oän   oaun
       oäo   oauo
       oäp   oaup
       oär   oaur
       oät   oaut
       oäu   oauu
       oäw   oauw
       oää   oauau
       oäå   oauao
       oäæ   oauae
       oäö   oauou
       oäā   oauā
       oäē   oauē
       oäī   oauī
       oäŋ   oaung
       oäō   oauō
       oäœ   oauoe
       oäū   oauū
       oäȧ   oauai
       oäȯ   oauoi
       oåa   oaoa
       oåe   oaoe
       oåf   oaowh
       oåh   oaoh
       oåi   oaoi
       oåk   oaok
       oåm   oaom
       oån   oaon
       oåo   oaoo
       oåp   oaop
       oår   oaor
       oåt   oaot
       oåu   oaou
       oåw   oaow
       oåä   oaoau
       oåå   oaoao
       oåæ   oaoae
       oåö   oaoou
       oåā   oaoā
       oåē   oaoē
       oåī   oaoī
       oåŋ   oaong
       oåō   oaoō
       oåœ   oaooe
       oåū   oaoū
       oåȧ   oaoai
       oåȯ   oaooi
       oæa   oaea
       oæe   oaee
       oæf   oaewh
       oæh   oaeh
       oæi   oaei
       oæk   oaek
       oæm   oaem
       oæn   oaen
       oæo   oaeo
       oæp   oaep
       oær   oaer
       oæt   oaet
       oæu   oaeu
       oæw   oaew
       oæä   oaeau
       oæå   oaeao
       oææ   oaeae
       oæö   oaeou
       oæā   oaeā
       oæē   oaeē
       oæī   oaeī
       oæŋ   oaeng
       oæō   oaeō
       oæœ   oaeoe
       oæū   oaeū
       oæȧ   oaeai
       oæȯ   oaeoi
       oöa   ooua
       oöe   ooue
       oöf   oouwh
       oöh   oouh
       oöi   ooui
       oök   oouk
       oöm   ooum
       oön   ooun
       oöo   oouo
       oöp   ooup
       oör   oour
       oöt   oout
       oöu   oouu
       oöw   oouw
       oöä   oouau
       oöå   oouao
       oöæ   oouae
       oöö   oouou
       oöā   oouā
       oöē   oouē
       oöī   oouī
       oöŋ   ooung
       oöō   oouō
       oöœ   oouoe
       oöū   oouū
       oöȧ   oouai
       oöȯ   oouoi
       oāa   oāa
       oāe   oāe
       oāf   oāwh
       oāh   oāh
       oāi   oāi
       oāk   oāk
       oām   oām
       oān   oān
       oāo   oāo
       oāp   oāp
       oār   oār
       oāt   oāt
       oāu   oāu
       oāw   oāw
       oāä   oāau
       oāå   oāao
       oāæ   oāae
       oāö   oāou
       oāā   oāā
       oāē   oāē
       oāī   oāī
       oāŋ   oāng
       oāō   oāō
       oāœ   oāoe
       oāū   oāū
       oāȧ   oāai
       oāȯ   oāoi
       oēa   oēa
       oēe   oēe
       oēf   oēwh
       oēh   oēh
       oēi   oēi
       oēk   oēk
       oēm   oēm
       oēn   oēn
       oēo   oēo
       oēp   oēp
       oēr   oēr
       oēt   oēt
       oēu   oēu
       oēw   oēw
       oēä   oēau
       oēå   oēao
       oēæ   oēae
       oēö   oēou
       oēā   oēā
       oēē   oēē
       oēī   oēī
       oēŋ   oēng
       oēō   oēō
       oēœ   oēoe
       oēū   oēū
       oēȧ   oēai
       oēȯ   oēoi
       oīa   oīa
       oīe   oīe
       oīf   oīwh
       oīh   oīh
       oīi   oīi
       oīk   oīk
       oīm   oīm
       oīn   oīn
       oīo   oīo
       oīp   oīp
       oīr   oīr
       oīt   oīt
       oīu   oīu
       oīw   oīw
       oīä   oīau
       oīå   oīao
       oīæ   oīae
       oīö   oīou
       oīā   oīā
       oīē   oīē
       oīī   oīī
       oīŋ   oīng
       oīō   oīō
       oīœ   oīoe
       oīū   oīū
       oīȧ   oīai
       oīȯ   oīoi
       oŋu   ongu
       oŋå   ongao
       oŋæ   ongae
       oŋö   ongou
       oŋā   ongā
       oŋē   ongē
       oŋī   ongī
       oŋœ   ongoe
       oŋū   ongū
       oōa   oōa
       oōe   oōe
       oōf   oōwh
       oōh   oōh
       oōi   oōi
       oōk   oōk
       oōm   oōm
       oōn   oōn
       oōo   oōo
       oōp   oōp
       oōr   oōr
       oōt   oōt
       oōu   oōu
       oōw   oōw
       oōä   oōau
       oōå   oōao
       oōæ   oōae
       oōö   oōou
       oōā   oōā
       oōē   oōē
       oōī   oōī
       oōŋ   oōng
       oōō   oōō
       oōœ   oōoe
       oōū   oōū
       oōȧ   oōai
       oōȯ   oōoi
       oœa   ooea
       oœe   ooee
       oœf   ooewh
       oœh   ooeh
       oœi   ooei
       oœk   ooek
       oœm   ooem
       oœn   ooen
       oœo   ooeo
       oœp   ooep
       oœr   ooer
       oœt   ooet
       oœu   ooeu
       oœw   ooew
       oœä   ooeau
       oœå   ooeao
       oœæ   ooeae
       oœö   ooeou
       oœā   ooeā
       oœē   ooeē
       oœī   ooeī
       oœŋ   ooeng
       oœō   ooeō
       oœœ   ooeoe
       oœū   ooeū
       oœȧ   ooeai
       oœȯ   ooeoi
       oūa   oūa
       oūe   oūe
       oūf   oūwh
       oūh   oūh
       oūi   oūi
       oūk   oūk
       oūm   oūm
       oūn   oūn
       oūo   oūo
       oūp   oūp
       oūr   oūr
       oūt   oūt
       oūu   oūu
       oūw   oūw
       oūä   oūau
       oūå   oūao
       oūæ   oūae
       oūö   oūou
       oūā   oūā
       oūē   oūē
       oūī   oūī
       oūŋ   oūng
       oūō   oūō
       oūœ   oūoe
       oūū   oūū
       oūȧ   oūai
       oūȯ   oūoi
       oȧa   oaia
       oȧe   oaie
       oȧf   oaiwh
       oȧi   oaii
       oȧk   oaik
       oȧm   oaim
       oȧn   oain
       oȧo   oaio
       oȧp   oaip
       oȧu   oaiu
       oȧw   oaiw
       oȧä   oaiau
       oȧå   oaiao
       oȧæ   oaiae
       oȧö   oaiou
       oȧā   oaiā
       oȧē   oaiē
       oȧī   oaiī
       oȧŋ   oaing
       oȧō   oaiō
       oȧœ   oaioe
       oȧū   oaiū
       oȧȧ   oaiai
       oȧȯ   oaioi
       oȯa   ooia
       oȯe   ooie
       oȯf   ooiwh
       oȯh   ooih
       oȯi   ooii
       oȯk   ooik
       oȯm   ooim
       oȯn   ooin
       oȯo   ooio
       oȯp   ooip
       oȯr   ooir
       oȯt   ooit
       oȯu   ooiu
       oȯw   ooiw
       oȯä   ooiau
       oȯå   ooiao
       oȯæ   ooiae
       oȯö   ooiou
       oȯā   ooiā
       oȯē   ooiē
       oȯī   ooiī
       oȯŋ   ooing
       oȯō   ooiō
       oȯœ   ooioe
       oȯū   ooiū
       oȯȧ   ooiai
       oȯȯ   ooioi
       paa   paa
       pae   pae
       pai   pai
       pao   pao
       pau   pau
       paä   paau
       paå   paao
       paæ   paae
       paö   paou
       paā   paā
       paē   paē
       paī   paī
       paō   paō
       paœ   paoe
       paū   paū
       paȧ   paai
       paȯ   paoi
       pee   pee
       pef   pewh
       pem   pem
       peo   peo
       pew   pew
       peä   peau
       peå   peao
       peæ   peae
       peö   peou
       peā   peā
       peē   peē
       peī   peī
       peō   peō
       peœ   peoe
       peū   peū
       peȧ   peai
       peȯ   peoi
       pif   piwh
       pii   pii
       pio   pio
       piä   piau
       piå   piao
       piæ   piae
       piö   piou
       piā   piā
       piē   piē
       piī   piī
       piō   piō
       piœ   pioe
       piū   piū
       piȧ   piai
       piȯ   pioi
       poe   poe
       pof   powh
       poi   poi
       pou   pou
       pow   pow
       poä   poau
       poå   poao
       poæ   poae
       poö   poou
       poā   poā
       poē   poē
       poī   poī
       poŋ   pong
       poō   poō
       poœ   pooe
       poū   poū
       poȧ   poai
       poȯ   pooi
       puf   puwh
       puu   puu
       puå   puao
       puö   puou
       puē   puē
       puī   puī
       puœ   puoe
       puū   puū
       puȧ   puai
       puȯ   puoi
       päe   paue
       päf   pauwh
       päh   pauh
       päi   paui
       päk   pauk
       päm   paum
       pän   paun
       päo   pauo
       päp   paup
       pät   paut
       päu   pauu
       päw   pauw
       pää   pauau
       päå   pauao
       päæ   pauae
       päö   pauou
       päā   pauā
       päē   pauē
       päī   pauī
       päō   pauō
       päœ   pauoe
       päū   pauū
       päȧ   pauai
       päȯ   pauoi
       påe   paoe
       påf   paowh
       påi   paoi
       påk   paok
       påm   paom
       påo   paoo
       påt   paot
       påu   paou
       påw   paow
       påä   paoau
       påå   paoao
       påæ   paoae
       påö   paoou
       påā   paoā
       påē   paoē
       påī   paoī
       påŋ   paong
